line,length,plate,light,exp,nativename,stockparent,latitude,longitude,site,region,country
6936,5.362,7BH,H,B,Lz-0,CS22615,46,3.3,Lz,WesternEurope,FRA
6936,5.12,7BH,H,B,Lz-0,CS22615,46,3.3,Lz,WesternEurope,FRA
6016,6.172,7BH,H,B,Eds-1,NA,62.9,18.4,Eds,NSweden,SWE
6016,5.983,7BH,H,B,Eds-1,NA,62.9,18.4,Eds,NSweden,SWE
6016,4.753,7BH,H,B,Eds-1,NA,62.9,18.4,Eds,NSweden,SWE
6016,5.838,7BH,H,B,Eds-1,NA,62.9,18.4,Eds,NSweden,SWE
6016,5.848,7BH,H,B,Eds-1,NA,62.9,18.4,Eds,NSweden,SWE
6016,5.138,7BH,H,B,Eds-1,NA,62.9,18.4,Eds,NSweden,SWE
6016,5.901,7BH,H,B,Eds-1,NA,62.9,18.4,Eds,NSweden,SWE
6016,5.9,7BH,H,B,Eds-1,NA,62.9,18.4,Eds,NSweden,SWE
6016,5.67,7BH,H,B,Eds-1,NA,62.9,18.4,Eds,NSweden,SWE
6016,6.99,7BH,H,B,Eds-1,NA,62.9,18.4,Eds,NSweden,SWE
6016,6.403,7BH,H,B,Eds-1,NA,62.9,18.4,Eds,NSweden,SWE
6016,4.379,7BH,H,B,Eds-1,NA,62.9,18.4,Eds,NSweden,SWE
6016,7.03,7BH,H,B,Eds-1,NA,62.9,18.4,Eds,NSweden,SWE
6016,6.17,7BH,H,B,Eds-1,NA,62.9,18.4,Eds,NSweden,SWE
8311,4.996,7BH,H,B,In-0,CS1239,47.5,11.5,In,WesternEurope,AUT
8311,4.942,7BH,H,B,In-0,CS1239,47.5,11.5,In,WesternEurope,AUT
8311,6.37,7BH,H,B,In-0,CS1239,47.5,11.5,In,WesternEurope,AUT
8311,4.07,7BH,H,B,In-0,CS1239,47.5,11.5,In,WesternEurope,AUT
8311,3.996,7BH,H,B,In-0,CS1239,47.5,11.5,In,WesternEurope,AUT
8311,2.611,7BH,H,B,In-0,CS1239,47.5,11.5,In,WesternEurope,AUT
8311,4.629,7BH,H,B,In-0,CS1239,47.5,11.5,In,WesternEurope,AUT
8311,3.857,7BH,H,B,In-0,CS1239,47.5,11.5,In,WesternEurope,AUT
8311,3.685,7BH,H,B,In-0,CS1239,47.5,11.5,In,WesternEurope,AUT
8311,4.646,7BH,H,B,In-0,CS1239,47.5,11.5,In,WesternEurope,AUT
8311,4.916,7BH,H,B,In-0,CS1239,47.5,11.5,In,WesternEurope,AUT
8311,4.942,7BH,H,B,In-0,CS1239,47.5,11.5,In,WesternEurope,AUT
8311,4.469,7BH,H,B,In-0,CS1239,47.5,11.5,In,WesternEurope,AUT
8311,4.086,7BH,H,B,In-0,CS1239,47.5,11.5,In,WesternEurope,AUT
8311,3.08,7BH,H,B,In-0,CS1239,47.5,11.5,In,WesternEurope,AUT
8290,3.836,7BH,H,B,En-1,CS1137,50,8.5,En,WesternEurope,GER
8290,4.127,7BH,H,B,En-1,CS1137,50,8.5,En,WesternEurope,GER
8290,3.264,7BH,H,B,En-1,CS1137,50,8.5,En,WesternEurope,GER
8290,3.493,7BH,H,B,En-1,CS1137,50,8.5,En,WesternEurope,GER
8290,4.65,7BH,H,B,En-1,CS1137,50,8.5,En,WesternEurope,GER
8290,2.411,7BH,H,B,En-1,CS1137,50,8.5,En,WesternEurope,GER
8290,3.462,7BH,H,B,En-1,CS1137,50,8.5,En,WesternEurope,GER
8290,3.739,7BH,H,B,En-1,CS1137,50,8.5,En,WesternEurope,GER
8290,3.85,7BH,H,B,En-1,CS1137,50,8.5,En,WesternEurope,GER
8290,4.084,7BH,H,B,En-1,CS1137,50,8.5,En,WesternEurope,GER
8290,3.348,7BH,H,B,En-1,CS1137,50,8.5,En,WesternEurope,GER
8290,3.076,7BH,H,B,En-1,CS1137,50,8.5,En,WesternEurope,GER
6900,3.34,7BH,H,B,Bil-5,CS22578,63.324,18.484,Bil,NSweden,SWE
6900,2.549,7BH,H,B,Bil-5,CS22578,63.324,18.484,Bil,NSweden,SWE
6900,3.632,7BH,H,B,Bil-5,CS22578,63.324,18.484,Bil,NSweden,SWE
6900,3.558,7BH,H,B,Bil-5,CS22578,63.324,18.484,Bil,NSweden,SWE
6900,3.479,7BH,H,B,Bil-5,CS22578,63.324,18.484,Bil,NSweden,SWE
6900,3.768,7BH,H,B,Bil-5,CS22578,63.324,18.484,Bil,NSweden,SWE
6900,3.569,7BH,H,B,Bil-5,CS22578,63.324,18.484,Bil,NSweden,SWE
6900,3.501,7BH,H,B,Bil-5,CS22578,63.324,18.484,Bil,NSweden,SWE
6900,3.832,7BH,H,B,Bil-5,CS22578,63.324,18.484,Bil,NSweden,SWE
6900,4.293,7BH,H,B,Bil-5,CS22578,63.324,18.484,Bil,NSweden,SWE
6900,3.441,7BH,H,B,Bil-5,CS22578,63.324,18.484,Bil,NSweden,SWE
6900,2.254,7BH,H,B,Bil-5,CS22578,63.324,18.484,Bil,NSweden,SWE
6900,3.38,7BH,H,B,Bil-5,CS22578,63.324,18.484,Bil,NSweden,SWE
6900,4.506,7BH,H,B,Bil-5,CS22578,63.324,18.484,Bil,NSweden,SWE
6900,3.42,7BH,H,B,Bil-5,CS22578,63.324,18.484,Bil,NSweden,SWE
6900,3.806,7BH,H,B,Bil-5,CS22578,63.324,18.484,Bil,NSweden,SWE
6900,4.023,7BH,H,B,Bil-5,CS22578,63.324,18.484,Bil,NSweden,SWE
6967,2.979,7BH,H,B,Sq-8,CS22601,51.4083,-0.6383,SQ,NorthernEurope,UK
6967,3.543,7BH,H,B,Sq-8,CS22601,51.4083,-0.6383,SQ,NorthernEurope,UK
6967,2.656,7BH,H,B,Sq-8,CS22601,51.4083,-0.6383,SQ,NorthernEurope,UK
6967,3.356,7BH,H,B,Sq-8,CS22601,51.4083,-0.6383,SQ,NorthernEurope,UK
6967,3.433,7BH,H,B,Sq-8,CS22601,51.4083,-0.6383,SQ,NorthernEurope,UK
6967,3.827,7BH,H,B,Sq-8,CS22601,51.4083,-0.6383,SQ,NorthernEurope,UK
6967,4.033,7BH,H,B,Sq-8,CS22601,51.4083,-0.6383,SQ,NorthernEurope,UK
6967,3.531,7BH,H,B,Sq-8,CS22601,51.4083,-0.6383,SQ,NorthernEurope,UK
6967,3.911,7BH,H,B,Sq-8,CS22601,51.4083,-0.6383,SQ,NorthernEurope,UK
6967,4.282,7BH,H,B,Sq-8,CS22601,51.4083,-0.6383,SQ,NorthernEurope,UK
6967,3.831,7BH,H,B,Sq-8,CS22601,51.4083,-0.6383,SQ,NorthernEurope,UK
6967,3.142,7BH,H,B,Sq-8,CS22601,51.4083,-0.6383,SQ,NorthernEurope,UK
6967,4.042,7BH,H,B,Sq-8,CS22601,51.4083,-0.6383,SQ,NorthernEurope,UK
6967,3.324,7BH,H,B,Sq-8,CS22601,51.4083,-0.6383,SQ,NorthernEurope,UK
6967,2.643,7BH,H,B,Sq-8,CS22601,51.4083,-0.6383,SQ,NorthernEurope,UK
8222,4.221,7BL,L,B,Lis-2,NA,56,14.7,Lis,SSweden,SWE
8222,4.596,7BL,L,B,Lis-2,NA,56,14.7,Lis,SSweden,SWE
8222,4.067,7BL,L,B,Lis-2,NA,56,14.7,Lis,SSweden,SWE
6936,6.383,7BL,L,B,Lz-0,CS22615,46,3.3,Lz,WesternEurope,FRA
6936,7.854,7BL,L,B,Lz-0,CS22615,46,3.3,Lz,WesternEurope,FRA
6936,6.989,7BL,L,B,Lz-0,CS22615,46,3.3,Lz,WesternEurope,FRA
6936,7.727,7BL,L,B,Lz-0,CS22615,46,3.3,Lz,WesternEurope,FRA
6936,6.879,7BL,L,B,Lz-0,CS22615,46,3.3,Lz,WesternEurope,FRA
6936,7.864,7BL,L,B,Lz-0,CS22615,46,3.3,Lz,WesternEurope,FRA
6936,7.268,7BL,L,B,Lz-0,CS22615,46,3.3,Lz,WesternEurope,FRA
6936,6.673,7BL,L,B,Lz-0,CS22615,46,3.3,Lz,WesternEurope,FRA
6936,6.766,7BL,L,B,Lz-0,CS22615,46,3.3,Lz,WesternEurope,FRA
6936,6.482,7BL,L,B,Lz-0,CS22615,46,3.3,Lz,WesternEurope,FRA
6936,4.601,7BL,L,B,Lz-0,CS22615,46,3.3,Lz,WesternEurope,FRA
6936,6.102,7BL,L,B,Lz-0,CS22615,46,3.3,Lz,WesternEurope,FRA
6936,5.823,7BL,L,B,Lz-0,CS22615,46,3.3,Lz,WesternEurope,FRA
6936,6.441,7BL,L,B,Lz-0,CS22615,46,3.3,Lz,WesternEurope,FRA
6936,6.495,7BL,L,B,Lz-0,CS22615,46,3.3,Lz,WesternEurope,FRA
6936,7.452,7BL,L,B,Lz-0,CS22615,46,3.3,Lz,WesternEurope,FRA
6936,6.229,7BL,L,B,Lz-0,CS22615,46,3.3,Lz,WesternEurope,FRA
6936,5.913,7BL,L,B,Lz-0,CS22615,46,3.3,Lz,WesternEurope,FRA
6936,5.339,7BL,L,B,Lz-0,CS22615,46,3.3,Lz,WesternEurope,FRA
6936,4.624,7BL,L,B,Lz-0,CS22615,46,3.3,Lz,WesternEurope,FRA
6016,8.348,7BL,L,B,Eds-1,NA,62.9,18.4,Eds,NSweden,SWE
6016,8.576,7BL,L,B,Eds-1,NA,62.9,18.4,Eds,NSweden,SWE
6016,7.669,7BL,L,B,Eds-1,NA,62.9,18.4,Eds,NSweden,SWE
6016,8.382,7BL,L,B,Eds-1,NA,62.9,18.4,Eds,NSweden,SWE
6016,7.586,7BL,L,B,Eds-1,NA,62.9,18.4,Eds,NSweden,SWE
6016,8.153,7BL,L,B,Eds-1,NA,62.9,18.4,Eds,NSweden,SWE
6016,7.028,7BL,L,B,Eds-1,NA,62.9,18.4,Eds,NSweden,SWE
6016,7.013,7BL,L,B,Eds-1,NA,62.9,18.4,Eds,NSweden,SWE
6016,7.71,7BL,L,B,Eds-1,NA,62.9,18.4,Eds,NSweden,SWE
6016,7.69,7BL,L,B,Eds-1,NA,62.9,18.4,Eds,NSweden,SWE
8311,5.902,7BL,L,B,In-0,CS1239,47.5,11.5,In,WesternEurope,AUT
8311,6.06,7BL,L,B,In-0,CS1239,47.5,11.5,In,WesternEurope,AUT
8311,6.996,7BL,L,B,In-0,CS1239,47.5,11.5,In,WesternEurope,AUT
8311,5.967,7BL,L,B,In-0,CS1239,47.5,11.5,In,WesternEurope,AUT
8311,5.76,7BL,L,B,In-0,CS1239,47.5,11.5,In,WesternEurope,AUT
8311,7.16,7BL,L,B,In-0,CS1239,47.5,11.5,In,WesternEurope,AUT
8311,5.538,7BL,L,B,In-0,CS1239,47.5,11.5,In,WesternEurope,AUT
8311,6.666,7BL,L,B,In-0,CS1239,47.5,11.5,In,WesternEurope,AUT
8311,4.728,7BL,L,B,In-0,CS1239,47.5,11.5,In,WesternEurope,AUT
8311,3.936,7BL,L,B,In-0,CS1239,47.5,11.5,In,WesternEurope,AUT
8311,5.085,7BL,L,B,In-0,CS1239,47.5,11.5,In,WesternEurope,AUT
8311,4.765,7BL,L,B,In-0,CS1239,47.5,11.5,In,WesternEurope,AUT
8290,5.641,7BL,L,B,En-1,CS1137,50,8.5,En,WesternEurope,GER
8290,6.641,7BL,L,B,En-1,CS1137,50,8.5,En,WesternEurope,GER
8290,5.671,7BL,L,B,En-1,CS1137,50,8.5,En,WesternEurope,GER
8290,5.238,7BL,L,B,En-1,CS1137,50,8.5,En,WesternEurope,GER
8290,5.979,7BL,L,B,En-1,CS1137,50,8.5,En,WesternEurope,GER
8290,5.356,7BL,L,B,En-1,CS1137,50,8.5,En,WesternEurope,GER
8290,5.424,7BL,L,B,En-1,CS1137,50,8.5,En,WesternEurope,GER
8290,5.756,7BL,L,B,En-1,CS1137,50,8.5,En,WesternEurope,GER
8290,6.444,7BL,L,B,En-1,CS1137,50,8.5,En,WesternEurope,GER
8290,5.01,7BL,L,B,En-1,CS1137,50,8.5,En,WesternEurope,GER
8290,4.235,7BL,L,B,En-1,CS1137,50,8.5,En,WesternEurope,GER
8290,5.242,7BL,L,B,En-1,CS1137,50,8.5,En,WesternEurope,GER
8290,5.98,7BL,L,B,En-1,CS1137,50,8.5,En,WesternEurope,GER
8290,6.535,7BL,L,B,En-1,CS1137,50,8.5,En,WesternEurope,GER
8290,5.232,7BL,L,B,En-1,CS1137,50,8.5,En,WesternEurope,GER
8290,6.14,7BL,L,B,En-1,CS1137,50,8.5,En,WesternEurope,GER
8290,6.048,7BL,L,B,En-1,CS1137,50,8.5,En,WesternEurope,GER
6900,5.599,7BL,L,B,Bil-5,CS22578,63.324,18.484,Bil,NSweden,SWE
6900,4.427,7BL,L,B,Bil-5,CS22578,63.324,18.484,Bil,NSweden,SWE
6900,4.759,7BL,L,B,Bil-5,CS22578,63.324,18.484,Bil,NSweden,SWE
6900,5.467,7BL,L,B,Bil-5,CS22578,63.324,18.484,Bil,NSweden,SWE
6900,4.317,7BL,L,B,Bil-5,CS22578,63.324,18.484,Bil,NSweden,SWE
6900,5.406,7BL,L,B,Bil-5,CS22578,63.324,18.484,Bil,NSweden,SWE
6900,4.532,7BL,L,B,Bil-5,CS22578,63.324,18.484,Bil,NSweden,SWE
6900,5.404,7BL,L,B,Bil-5,CS22578,63.324,18.484,Bil,NSweden,SWE
6900,5.62,7BL,L,B,Bil-5,CS22578,63.324,18.484,Bil,NSweden,SWE
6900,5.893,7BL,L,B,Bil-5,CS22578,63.324,18.484,Bil,NSweden,SWE
6967,5.073,7BL,L,B,Sq-8,CS22601,51.4083,-0.6383,SQ,NorthernEurope,UK
6967,4.633,7BL,L,B,Sq-8,CS22601,51.4083,-0.6383,SQ,NorthernEurope,UK
6967,5.339,7BL,L,B,Sq-8,CS22601,51.4083,-0.6383,SQ,NorthernEurope,UK
6967,4.72,7BL,L,B,Sq-8,CS22601,51.4083,-0.6383,SQ,NorthernEurope,UK
6967,5.327,7BL,L,B,Sq-8,CS22601,51.4083,-0.6383,SQ,NorthernEurope,UK
6967,5.614,7BL,L,B,Sq-8,CS22601,51.4083,-0.6383,SQ,NorthernEurope,UK
6967,5.294,7BL,L,B,Sq-8,CS22601,51.4083,-0.6383,SQ,NorthernEurope,UK
6967,5.003,7BL,L,B,Sq-8,CS22601,51.4083,-0.6383,SQ,NorthernEurope,UK
6967,4.417,7BL,L,B,Sq-8,CS22601,51.4083,-0.6383,SQ,NorthernEurope,UK
6967,4.714,7BL,L,B,Sq-8,CS22601,51.4083,-0.6383,SQ,NorthernEurope,UK
6967,4.921,7BL,L,B,Sq-8,CS22601,51.4083,-0.6383,SQ,NorthernEurope,UK
6967,4.493,7BL,L,B,Sq-8,CS22601,51.4083,-0.6383,SQ,NorthernEurope,UK
6967,5.038,7BL,L,B,Sq-8,CS22601,51.4083,-0.6383,SQ,NorthernEurope,UK
6967,4.63,7BL,L,B,Sq-8,CS22601,51.4083,-0.6383,SQ,NorthernEurope,UK
6967,4.42,7BL,L,B,Sq-8,CS22601,51.4083,-0.6383,SQ,NorthernEurope,UK
6967,4.498,7BL,L,B,Sq-8,CS22601,51.4083,-0.6383,SQ,NorthernEurope,UK
6967,5.042,7BL,L,B,Sq-8,CS22601,51.4083,-0.6383,SQ,NorthernEurope,UK
6967,5.165,7BL,L,B,Sq-8,CS22601,51.4083,-0.6383,SQ,NorthernEurope,UK
6967,3.542,7BL,L,B,Sq-8,CS22601,51.4083,-0.6383,SQ,NorthernEurope,UK
6967,3.472,7BL,L,B,Sq-8,CS22601,51.4083,-0.6383,SQ,NorthernEurope,UK
6967,4.493,7BL,L,B,Sq-8,CS22601,51.4083,-0.6383,SQ,NorthernEurope,UK
6967,3.965,7BL,L,B,Sq-8,CS22601,51.4083,-0.6383,SQ,NorthernEurope,UK
6967,5.14,7BL,L,B,Sq-8,CS22601,51.4083,-0.6383,SQ,NorthernEurope,UK
6967,4.827,7BL,L,B,Sq-8,CS22601,51.4083,-0.6383,SQ,NorthernEurope,UK
6967,4.248,7BL,L,B,Sq-8,CS22601,51.4083,-0.6383,SQ,NorthernEurope,UK
6967,4.96,7BL,L,B,Sq-8,CS22601,51.4083,-0.6383,SQ,NorthernEurope,UK
8304,5.223,8BH,H,B,Hi-0,CS1227,52,5,Hi,WesternEurope,NED
8304,4.63,8BH,H,B,Hi-0,CS1227,52,5,Hi,WesternEurope,NED
8304,3.95,8BH,H,B,Hi-0,CS1227,52,5,Hi,WesternEurope,NED
8304,4.676,8BH,H,B,Hi-0,CS1227,52,5,Hi,WesternEurope,NED
8304,5.792,8BH,H,B,Hi-0,CS1227,52,5,Hi,WesternEurope,NED
8304,5.282,8BH,H,B,Hi-0,CS1227,52,5,Hi,WesternEurope,NED
8304,4.888,8BH,H,B,Hi-0,CS1227,52,5,Hi,WesternEurope,NED
8304,4.939,8BH,H,B,Hi-0,CS1227,52,5,Hi,WesternEurope,NED
8304,5.271,8BH,H,B,Hi-0,CS1227,52,5,Hi,WesternEurope,NED
8304,4.206,8BH,H,B,Hi-0,CS1227,52,5,Hi,WesternEurope,NED
8304,5.116,8BH,H,B,Hi-0,CS1227,52,5,Hi,WesternEurope,NED
8304,5.266,8BH,H,B,Hi-0,CS1227,52,5,Hi,WesternEurope,NED
8304,4.502,8BH,H,B,Hi-0,CS1227,52,5,Hi,WesternEurope,NED
8304,4.658,8BH,H,B,Hi-0,CS1227,52,5,Hi,WesternEurope,NED
8304,4.119,8BH,H,B,Hi-0,CS1227,52,5,Hi,WesternEurope,NED
8304,4.631,8BH,H,B,Hi-0,CS1227,52,5,Hi,WesternEurope,NED
8304,3.766,8BH,H,B,Hi-0,CS1227,52,5,Hi,WesternEurope,NED
8304,4.266,8BH,H,B,Hi-0,CS1227,52,5,Hi,WesternEurope,NED
8233,5.401,8BH,H,B,Dem-4,NA,41.1876,-87.1923,Dem,Midwest,USA
8233,5.71,8BH,H,B,Dem-4,NA,41.1876,-87.1923,Dem,Midwest,USA
8233,4.885,8BH,H,B,Dem-4,NA,41.1876,-87.1923,Dem,Midwest,USA
8233,4.496,8BH,H,B,Dem-4,NA,41.1876,-87.1923,Dem,Midwest,USA
8233,5.188,8BH,H,B,Dem-4,NA,41.1876,-87.1923,Dem,Midwest,USA
8233,5.33,8BH,H,B,Dem-4,NA,41.1876,-87.1923,Dem,Midwest,USA
8233,4.479,8BH,H,B,Dem-4,NA,41.1876,-87.1923,Dem,Midwest,USA
8233,3.716,8BH,H,B,Dem-4,NA,41.1876,-87.1923,Dem,Midwest,USA
8233,3.951,8BH,H,B,Dem-4,NA,41.1876,-87.1923,Dem,Midwest,USA
8233,3.904,8BH,H,B,Dem-4,NA,41.1876,-87.1923,Dem,Midwest,USA
8233,4.436,8BH,H,B,Dem-4,NA,41.1876,-87.1923,Dem,Midwest,USA
8233,3.694,8BH,H,B,Dem-4,NA,41.1876,-87.1923,Dem,Midwest,USA
8233,3.406,8BH,H,B,Dem-4,NA,41.1876,-87.1923,Dem,Midwest,USA
8233,3.667,8BH,H,B,Dem-4,NA,41.1876,-87.1923,Dem,Midwest,USA
8233,3.831,8BH,H,B,Dem-4,NA,41.1876,-87.1923,Dem,Midwest,USA
8389,4.058,8BH,H,B,Ta-0,CS1549,49.5,14.5,Ta,EasternEurope,CZE
8389,4.703,8BH,H,B,Ta-0,CS1549,49.5,14.5,Ta,EasternEurope,CZE
8389,4.984,8BH,H,B,Ta-0,CS1549,49.5,14.5,Ta,EasternEurope,CZE
8389,4.903,8BH,H,B,Ta-0,CS1549,49.5,14.5,Ta,EasternEurope,CZE
8389,4.707,8BH,H,B,Ta-0,CS1549,49.5,14.5,Ta,EasternEurope,CZE
8389,4.799,8BH,H,B,Ta-0,CS1549,49.5,14.5,Ta,EasternEurope,CZE
8389,5.231,8BH,H,B,Ta-0,CS1549,49.5,14.5,Ta,EasternEurope,CZE
8389,3.821,8BH,H,B,Ta-0,CS1549,49.5,14.5,Ta,EasternEurope,CZE
8389,3.954,8BH,H,B,Ta-0,CS1549,49.5,14.5,Ta,EasternEurope,CZE
8389,4.388,8BH,H,B,Ta-0,CS1549,49.5,14.5,Ta,EasternEurope,CZE
8389,4.664,8BH,H,B,Ta-0,CS1549,49.5,14.5,Ta,EasternEurope,CZE
8389,4.716,8BH,H,B,Ta-0,CS1549,49.5,14.5,Ta,EasternEurope,CZE
8389,4.724,8BH,H,B,Ta-0,CS1549,49.5,14.5,Ta,EasternEurope,CZE
8389,4.087,8BH,H,B,Ta-0,CS1549,49.5,14.5,Ta,EasternEurope,CZE
8389,3.78,8BH,H,B,Ta-0,CS1549,49.5,14.5,Ta,EasternEurope,CZE
8389,4.122,8BH,H,B,Ta-0,CS1549,49.5,14.5,Ta,EasternEurope,CZE
8389,4.89,8BH,H,B,Ta-0,CS1549,49.5,14.5,Ta,EasternEurope,CZE
8389,3.459,8BH,H,B,Ta-0,CS1549,49.5,14.5,Ta,EasternEurope,CZE
8389,5.488,8BH,H,B,Ta-0,CS1549,49.5,14.5,Ta,EasternEurope,CZE
8389,4.495,8BH,H,B,Ta-0,CS1549,49.5,14.5,Ta,EasternEurope,CZE
8389,4.351,8BH,H,B,Ta-0,CS1549,49.5,14.5,Ta,EasternEurope,CZE
8389,4.423,8BH,H,B,Ta-0,CS1549,49.5,14.5,Ta,EasternEurope,CZE
6940,4.186,8BH,H,B,Mz-0,CS22636,50.3,8.3,Mz,WesternEurope,GER
6940,4.082,8BH,H,B,Mz-0,CS22636,50.3,8.3,Mz,WesternEurope,GER
6940,4.451,8BH,H,B,Mz-0,CS22636,50.3,8.3,Mz,WesternEurope,GER
6940,4.563,8BH,H,B,Mz-0,CS22636,50.3,8.3,Mz,WesternEurope,GER
6940,3.059,8BH,H,B,Mz-0,CS22636,50.3,8.3,Mz,WesternEurope,GER
6940,3.583,8BH,H,B,Mz-0,CS22636,50.3,8.3,Mz,WesternEurope,GER
6940,3.521,8BH,H,B,Mz-0,CS22636,50.3,8.3,Mz,WesternEurope,GER
6940,3.955,8BH,H,B,Mz-0,CS22636,50.3,8.3,Mz,WesternEurope,GER
6940,4.313,8BH,H,B,Mz-0,CS22636,50.3,8.3,Mz,WesternEurope,GER
6940,3.806,8BH,H,B,Mz-0,CS22636,50.3,8.3,Mz,WesternEurope,GER
6940,2.921,8BH,H,B,Mz-0,CS22636,50.3,8.3,Mz,WesternEurope,GER
6940,3.871,8BH,H,B,Mz-0,CS22636,50.3,8.3,Mz,WesternEurope,GER
6940,2.774,8BH,H,B,Mz-0,CS22636,50.3,8.3,Mz,WesternEurope,GER
6940,4.081,8BH,H,B,Mz-0,CS22636,50.3,8.3,Mz,WesternEurope,GER
6940,4.361,8BH,H,B,Mz-0,CS22636,50.3,8.3,Mz,WesternEurope,GER
6940,3.333,8BH,H,B,Mz-0,CS22636,50.3,8.3,Mz,WesternEurope,GER
6940,3.863,8BH,H,B,Mz-0,CS22636,50.3,8.3,Mz,WesternEurope,GER
6940,3.753,8BH,H,B,Mz-0,CS22636,50.3,8.3,Mz,WesternEurope,GER
6940,4.025,8BH,H,B,Mz-0,CS22636,50.3,8.3,Mz,WesternEurope,GER
6940,3.203,8BH,H,B,Mz-0,CS22636,50.3,8.3,Mz,WesternEurope,GER
8312,4.29,8BH,H,B,Is-0,CS1241,50.5,7.5,Is,WesternEurope,GER
8312,3.556,8BH,H,B,Is-0,CS1241,50.5,7.5,Is,WesternEurope,GER
8312,3.09,8BH,H,B,Is-0,CS1241,50.5,7.5,Is,WesternEurope,GER
8312,3.845,8BH,H,B,Is-0,CS1241,50.5,7.5,Is,WesternEurope,GER
8312,3.896,8BH,H,B,Is-0,CS1241,50.5,7.5,Is,WesternEurope,GER
8312,3.193,8BH,H,B,Is-0,CS1241,50.5,7.5,Is,WesternEurope,GER
8312,3.594,8BH,H,B,Is-0,CS1241,50.5,7.5,Is,WesternEurope,GER
8312,3.828,8BH,H,B,Is-0,CS1241,50.5,7.5,Is,WesternEurope,GER
8312,3.391,8BH,H,B,Is-0,CS1241,50.5,7.5,Is,WesternEurope,GER
8312,4.408,8BH,H,B,Is-0,CS1241,50.5,7.5,Is,WesternEurope,GER
8312,4.27,8BH,H,B,Is-0,CS1241,50.5,7.5,Is,WesternEurope,GER
8312,3.681,8BH,H,B,Is-0,CS1241,50.5,7.5,Is,WesternEurope,GER
8312,3.736,8BH,H,B,Is-0,CS1241,50.5,7.5,Is,WesternEurope,GER
8312,3.034,8BH,H,B,Is-0,CS1241,50.5,7.5,Is,WesternEurope,GER
8312,3.695,8BH,H,B,Is-0,CS1241,50.5,7.5,Is,WesternEurope,GER
8312,3.659,8BH,H,B,Is-0,CS1241,50.5,7.5,Is,WesternEurope,GER
8312,3.216,8BH,H,B,Is-0,CS1241,50.5,7.5,Is,WesternEurope,GER
8312,3.779,8BH,H,B,Is-0,CS1241,50.5,7.5,Is,WesternEurope,GER
6913,2.228,8BH,H,B,Eden-2,CS22573,62.877,18.177,Eden,NSweden,SWE
6913,2.178,8BH,H,B,Eden-2,CS22573,62.877,18.177,Eden,NSweden,SWE
6913,2.062,8BH,H,B,Eden-2,CS22573,62.877,18.177,Eden,NSweden,SWE
6913,1.849,8BH,H,B,Eden-2,CS22573,62.877,18.177,Eden,NSweden,SWE
6913,2.106,8BH,H,B,Eden-2,CS22573,62.877,18.177,Eden,NSweden,SWE
6913,2.787,8BH,H,B,Eden-2,CS22573,62.877,18.177,Eden,NSweden,SWE
6913,2.439,8BH,H,B,Eden-2,CS22573,62.877,18.177,Eden,NSweden,SWE
8356,4.083,8BH,H,B,8356,NA,NA,NA,NA,NA,NA
8356,3.702,8BH,H,B,8356,NA,NA,NA,NA,NA,NA
8356,2.129,8BH,H,B,8356,NA,NA,NA,NA,NA,NA
8356,3.838,8BH,H,B,8356,NA,NA,NA,NA,NA,NA
8356,3.751,8BH,H,B,8356,NA,NA,NA,NA,NA,NA
8356,4.127,8BH,H,B,8356,NA,NA,NA,NA,NA,NA
8356,4.854,8BH,H,B,8356,NA,NA,NA,NA,NA,NA
8356,4.822,8BH,H,B,8356,NA,NA,NA,NA,NA,NA
8356,4.431,8BH,H,B,8356,NA,NA,NA,NA,NA,NA
8356,4.814,8BH,H,B,8356,NA,NA,NA,NA,NA,NA
8356,6.26,8BH,H,B,8356,NA,NA,NA,NA,NA,NA
8356,6.091,8BH,H,B,8356,NA,NA,NA,NA,NA,NA
8356,4.667,8BH,H,B,8356,NA,NA,NA,NA,NA,NA
8356,3.812,8BH,H,B,8356,NA,NA,NA,NA,NA,NA
8356,4.74,8BH,H,B,8356,NA,NA,NA,NA,NA,NA
8356,4.607,8BH,H,B,8356,NA,NA,NA,NA,NA,NA
8356,4.584,8BH,H,B,8356,NA,NA,NA,NA,NA,NA
8356,4.622,8BH,H,B,8356,NA,NA,NA,NA,NA,NA
8356,4.623,8BH,H,B,8356,NA,NA,NA,NA,NA,NA
8356,4.687,8BH,H,B,8356,NA,NA,NA,NA,NA,NA
8356,4.079,8BH,H,B,8356,NA,NA,NA,NA,NA,NA
8356,2.721,8BH,H,B,8356,NA,NA,NA,NA,NA,NA
8356,3.08,8BH,H,B,8356,NA,NA,NA,NA,NA,NA
8245,3.142,8BH,H,B,Seattle-0,CS6187,47,-122.2,Seattle,PacificNorthwest,USA
8245,3.639,8BH,H,B,Seattle-0,CS6187,47,-122.2,Seattle,PacificNorthwest,USA
8245,2.525,8BH,H,B,Seattle-0,CS6187,47,-122.2,Seattle,PacificNorthwest,USA
8245,3.768,8BH,H,B,Seattle-0,CS6187,47,-122.2,Seattle,PacificNorthwest,USA
8245,3.391,8BH,H,B,Seattle-0,CS6187,47,-122.2,Seattle,PacificNorthwest,USA
8245,2.794,8BH,H,B,Seattle-0,CS6187,47,-122.2,Seattle,PacificNorthwest,USA
8245,2.919,8BH,H,B,Seattle-0,CS6187,47,-122.2,Seattle,PacificNorthwest,USA
